鉄道事業者名,鉄道駅の名称,路線名,単位,都道府県,市,町村,段差への対応,プラットホームの数,段差が解消されているプラットホームの数,エレベーターの設置基数,単位,移動等円滑化基準に適合しているエレベーターの設置基数,単位,エスカレーターの設置基数,単位,移動等円滑化基準に適合しているエスカレーターの設置基数,単位,その他の昇降機の設置基数,単位,傾斜路の設置箇所数,単位,移動等円滑化基準に適合している傾斜路の設置箇所数,単位,視覚障害者誘導用ブロックの設置の有無,案内設備の設置の有無,障害者対応型便所の設置の有無,障害者対応型改札口の設置の有無,障害者対応型券売機の設置の有無,車いす使用者の円滑な乗降が可能なプラットホームの数,転落防止のための設備の設置の有無,緯度,経度,場所情報コード
JR東日本,高崎,高崎・上越・両毛・信越・上越新幹・北陸新幹,線,群馬県,高崎市,-,○,6,6,6,基,6,基,13,基,5,基,-,基,3,箇所,-,箇所,○,○,○,○,○,-,○,36.32227,139.01235,00001B000000000309F9E8A62E4E7FC0
JR東日本,高崎（新幹線）,上越新幹・北陸新幹,線,群馬県,高崎市,-,○,2,2,2,基,0,基,4,基,-,基,-,基,1,箇所,-,箇所,○,○,○,○,○,-,○,36.32296,139.01299,00001B000000000309F9F5262E59FFC0
JR東日本,行田,高崎,線,埼玉県,行田市,-,○,1,1,1,基,1,基,1,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,-,○,36.11389,139.43208,00001B000000000309EB42264BD17FC0
JR東日本,北鴻巣,高崎,線,埼玉県,鴻巣市,-,○,1,1,1,基,1,基,1,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,-,○,36.0855,139.47696,00001B000000000309E943264EF97FC0
JR東日本,北上尾,高崎,線,埼玉県,上尾市,-,○,2,2,2,基,2,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.98515,139.57758,00001B000000000309E234A6560C7FC0
JR東日本,高崎問屋町,上越・両毛,線,群馬県,高崎市,-,○,2,2,2,基,2,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,36.34613,139.01723,00001B000000000309FB96262EA67FC0
JR東日本,井野,上越・両毛,線,群馬県,高崎市,-,-,2,2,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,×,○,○,-,○,36.35744,139.02327,00001B000000000309FC61A62F12FFC0
JR東日本,新前橋,上越・両毛,線,群馬県,前橋市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,-,○,36.379,139.047,00001B000000000309FDE62630BE7FC0
JR東日本,群馬総社,上越,線,群馬県,前橋市,-,-,2,2,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,×,○,○,-,○,36.415949,139.032154,00001B00000000030A007F262FB2FFC0
JR東日本,渋川,上越・吾妻,線,群馬県,渋川市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,1,箇所,1,箇所,○,-,○,○,○,-,○,36.49123,139.00879,00001B00000000030A05CA262E0E7FC0
JR東日本,沼田,上越,線,群馬県,沼田市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,-,○,36.64229,139.03564,00001B00000000030A1069262FF1FFC0
JR東日本,栃木,両毛,線,栃木県,栃木市,-,○,1,1,1,基,1,基,2,基,-,基,-,基,1,箇所,-,箇所,○,○,○,○,○,-,○,36.37194,139.73102,00001B000000000309FD66A660D67FC0
JR東日本,佐野,両毛・東武佐野,線,栃木県,佐野市,-,○,1,1,1,基,1,基,1,基,-,基,-,基,1,箇所,-,箇所,○,-,○,○,○,-,○,36.31656,139.5789,00001B000000000309F9822656247FC0
JR東日本,足利,両毛,線,栃木県,足利市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,1,箇所,-,箇所,○,-,○,○,○,-,○,36.33187,139.45635,00001B000000000309FA95A64D867FC0
JR東日本,桐生,両毛,線,群馬県,桐生市,-,○,2,2,2,基,2,基,2,基,-,基,-,基,1,箇所,-,箇所,○,-,○,○,○,-,○,36.41111,139.33322,00001B00000000030A0027A644DDFFC0
JR東日本,国定,両毛,線,群馬県,伊勢崎市,-,-,2,2,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,×,○,○,-,○,36.35881,139.24199,00001B000000000309FC7AA63E73FFC0
JR東日本,伊勢崎,両毛,線,群馬県,伊勢崎市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,1,箇所,-,箇所,○,-,○,○,○,-,○,36.32688,139.19331,00001B000000000309FA3BA63B07FFC0
JR東日本,駒形,両毛,線,群馬県,前橋市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,-,○,36.35411,139.13955,00001B000000000309FC25A6373FFFC0
JR東日本,前橋大島,両毛,線,群馬県,前橋市,-,○,2,2,2,基,2,基,2,基,-,基,-,基,-,箇所,-,箇所,○,-,×,○,○,-,○,36.3709,139.10902,00001B000000000309FD5426351A7FC0
JR東日本,前橋,両毛,線,群馬県,前橋市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,1,箇所,-,箇所,○,○,○,○,○,-,○,36.38347,139.07337,00001B000000000309FE36263298FFC0
JR東日本,北高崎,信越,線,群馬県,高崎市,-,-,2,2,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,×,○,○,-,○,36.3385,139.00238,00001B000000000309FB0D262D9AFFC0
JR東日本,安中,信越,線,群馬県,安中市,-,-,2,2,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,×,○,○,-,○,36.33165,138.91449,00001B000000000309FA91A6276CFFC0
JR東日本,藤代,常磐線,線,茨城県,取手市,-,○,2,2,2,基,2,基,2,基,-,基,-,基,2,箇所,-,箇所,○,○,○,○,○,-,○,35.92056,140.11815,00001B000000000309DDAA267C0EFFC0
JR東日本,佐貫,常磐,線,茨城県,竜ケ崎市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.92989,140.13808,00001B000000000309DE52267D757FC0
JR東日本,牛久,常磐,線,茨城県,牛久市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,2,箇所,-,箇所,○,○,○,○,○,-,○,35.97518,140.14102,00001B000000000309E181267DAA7FC0
JR東日本,ひたち野うしく,常磐,線,茨城県,牛久市,-,○,2,2,2,基,2,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,36.00747,140.15835,00001B000000000309E3C6267EE27FC0
JR東日本,荒川沖,常磐,線,茨城県,土浦市,-,○,2,2,2,基,2,基,2,基,-,基,-,基,1,箇所,-,箇所,○,○,○,○,○,-,○,36.03059,140.16599,00001B000000000309E566A67F6BFFC0
JR東日本,土浦,常磐,線,茨城県,土浦市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,1,箇所,-,箇所,○,○,○,○,○,-,○,36.0786,140.20624,00001B000000000309E8C6A682407FC0
JR東日本,神立,常磐,線,茨城県,土浦市,-,-,2,2,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,36.12043,140.24861,00001B000000000309EBB7A6853AFFC0
JR東日本,石岡,常磐・鹿島鉄道,線,茨城県,石岡市,-,○,2,2,2,基,2,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,36.19149,140.27976,00001B000000000309F0B6A6876BFFC0
JR東日本,羽鳥,常磐,線,茨城県,小美玉市,-,-,2,2,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,-,○,36.24754,140.28678,00001B000000000309F4A7A687EA7FC0
JR東日本,友部,常磐・水戸,線,茨城県,笠間市,-,○,3,3,3,基,3,基,3,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,36.35046,140.30603,00001B000000000309FBE4268944FFC0
JR東日本,内原,常磐,線,茨城県,水戸市,-,-,2,2,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,×,○,○,-,○,36.37004,140.35263,00001B000000000309FD44A68C8B7FC0
JR東日本,赤塚,常磐,線,茨城県,水戸市,-,○,2,2,2,基,2,基,3,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,36.38175,140.41516,00001B000000000309FE17A690F0FFC0
JR東日本,水戸,常磐・水郡,線,茨城県,水戸市,-,○,4,4,4,基,4,基,7,基,-,基,-,基,2,箇所,-,箇所,○,○,○,○,○,-,○,36.37086,140.47721,00001B000000000309FD5326954DFFC0
JR東日本,勝田,常磐,線,茨城県,ひたちなか市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,36.39408,140.52421,00001B000000000309FEF526989BFFC0
JR東日本,佐和,常磐,線,茨城県,ひたちなか市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,-,○,36.43047,140.54051,00001B00000000030A01842699C17FC0
JR東日本,東海,常磐,線,茨城県,東海村,-,○,2,2,2,基,2,基,2,基,-,基,-,基,1,箇所,-,箇所,○,-,○,○,○,-,○,36.4655,140.56604,00001B00000000030A03FB269B8CFFC0
JR東日本,大甕,常磐,線,茨城県,日立市,-,-,2,2,-,基,-,基,-,基,-,基,-,基,1,箇所,-,箇所,○,-,○,○,○,-,○,36.51292,140.61944,00001B00000000030A0750A69F4DFFC0
JR東日本,常陸多賀,常磐,線,茨城県,日立市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,36.55213,140.63271,00001B00000000030A0A1226A03CFFC0
JR東日本,日立,常磐,線,茨城県,日立市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,36.59033,140.6618,00001B00000000030A0CC1A6A2487FC0
JR東日本,小木津,常磐,線,茨城県,日立市,-,○,1,1,1,基,1,基,-,基,-,基,-,基,2,箇所,-,箇所,○,○,○,○,○,-,○,36.63664,140.6753,00001B00000000030A1003A6A33B7FC0
JR東日本,十王,常磐,線,茨城県,日立市,-,○,1,1,1,基,1,基,1,基,-,基,-,基,1,箇所,1,箇所,○,-,○,○,○,-,○,36.67138,140.68595,00001B00000000030A1274A6A3FB7FC0
JR東日本,高萩,常磐,線,茨城県,高萩市,-,○,1,1,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,-,○,36.71434,140.71696,00001B00000000030A157A26A6297FC0
JR東日本,磯原,常磐,線,茨城県,北茨城市,-,-,2,2,-,基,-,基,2,基,2,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,36.79072,140.74634,00001B00000000030A1AD8A6A83A7FC0
JR東日本,植田,常磐,線,福島県,いわき市,-,-,2,2,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,-,○,36.92049,140.79648,00001B00000000030A23F8A6ABC0FFC0
JR東日本,泉,常磐,線,福島県,いわき市,-,-,2,2,-,基,-,基,2,基,2,基,-,基,1,箇所,-,箇所,○,○,×,○,○,-,○,36.95558,140.85409,00001B00000000030A267026AFCDFFC0
JR東日本,湯本,常磐,線,福島県,いわき市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,37.00695,140.84984,00001B00000000030A2A0D26AF817FC0
JR東日本,いわき,常磐・磐越東,線,福島県,いわき市,-,○,3,3,3,基,3,基,5,基,-,基,-,基,2,箇所,-,箇所,○,○,○,○,○,-,○,37.05822,140.89236,00001B00000000030A2DA7A6B27E7FC0
JR東日本,結城,水戸,線,茨城県,結城市,-,-,2,2,-,基,-,基,2,基,2,基,-,基,1,箇所,-,箇所,○,○,×,○,○,-,○,36.29807,139.87304,00001B000000000309F835266AD2FFC0
JR東日本,下館,水戸,線,茨城県,筑西市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,-,○,36.30412,139.97819,00001B000000000309F8A22672377FC0
JR東日本,新八柱,武蔵野,線,千葉県,松戸市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,2,箇所,2,箇所,○,○,○,○,○,-,○,35.79129,139.93856,00001B000000000309D493266F6E7FC0
JR東日本,東松戸,武蔵野,線,千葉県,松戸市,-,○,2,2,2,基,2,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.77049,139.94386,00001B000000000309D31CA66FCD7FC0
JR東日本,市川大野,武蔵野,線,千葉県,市川市,-,○,2,2,2,基,2,基,3,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.75541,139.95128,00001B000000000309D20D2670537FC0
JR東日本,船橋法典,武蔵野,線,千葉県,船橋市,-,○,1,1,1,基,1,基,2,基,-,基,-,基,1,箇所,-,箇所,○,○,○,○,○,-,○,35.73047,139.96672,00001B000000000309D04C267168FFC0
JR東日本,錦糸町,総武本・総武（各駅停車）,線,東京都,墨田区,-,○,2,2,2,基,2,基,4,基,2,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.69672,139.81432,00001B000000000309CDECA666B1FFC0
JR東日本,亀戸,総武（各駅停車）,線,東京都,江東区,-,○,1,1,1,基,1,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.69734,139.82661,00001B000000000309CDF826678EFFC0
JR東日本,平井,総武（各駅停車）,線,東京都,江戸川区,-,○,1,1,1,基,1,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.70645,139.84239,00001B000000000309CE9C2668AB7FC0
JR東日本,新小岩,総武本・総武（各駅停車）,線,東京都,葛飾区,-,○,2,2,-,基,-,基,4,基,2,基,2,基,1,箇所,-,箇所,○,○,○,○,○,-,○,35.71679,139.85765,00001B000000000309CF562669BDFFC0
JR東日本,小岩,総武（各駅停車）,線,東京都,江戸川区,-,○,1,1,3,基,3,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.73333,139.88185,00001B000000000309D07FA66B717FC0
JR東日本,市川,総武本・総武（各駅停車）,線,千葉県,市川市,-,○,2,2,3,基,3,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.72887,139.90817,00001B000000000309D02FA66D4B7FC0
JR東日本,本八幡,総武（各駅停車）,線,千葉県,市川市,-,○,1,1,3,基,3,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.72085,139.9274,00001B000000000309CF9F266EA57FC0
JR東日本,下総中山,総武（各駅停車）,線,千葉県,船橋市,-,○,1,1,1,基,1,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.71428,139.94307,00001B000000000309CF29266FBF7FC0
JR東日本,西船橋,総武（各駅停車）・武蔵野,線,千葉県,船橋市,-,○,4,4,5,基,5,基,10,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.70748,139.95915,00001B000000000309CEAEA670E0FFC0
JR東日本,船橋,総武本・総武（各駅停車）,線,千葉県,船橋市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.70173,139.98468,00001B000000000309CE472672AC7FC0
JR東日本,津田沼,総武本・総武（各駅停車）,線,千葉県,習志野市,-,○,3,3,3,基,3,基,6,基,3,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.69138,140.02023,00001B000000000309CD8CA6752C7FC0
JR東日本,幕張,総武本・総武（各駅停車）,線,千葉県,千葉市,-,○,2,2,4,基,4,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.65955,140.05782,00001B000000000309CB4FA677D0FFC0
JR東日本,新検見川,総武（各駅停車）,線,千葉県,千葉市,-,○,1,1,1,基,1,基,2,基,-,基,-,基,2,箇所,-,箇所,○,○,○,○,○,-,○,35.6518,140.07334,00001B000000000309CAC42678E87FC0
JR東日本,稲毛,総武（各駅停車）,線,千葉県,千葉市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.63731,140.09257,00001B000000000309C9BFA67A427FC0
JR東日本,西千葉,総武（各駅停車）,線,千葉県,千葉市,-,○,1,1,1,基,1,基,2,基,-,基,-,基,2,箇所,-,箇所,○,○,○,○,○,-,○,35.62263,140.10332,00001B000000000309C8B7267B03FFC0
JR東日本,千葉,総武本・総武（各駅停車）,線,千葉県,千葉市,-,○,5,5,6,基,6,基,10,基,5,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.6135,140.11352,00001B000000000309C813267BBB7FC0
JR東日本,都賀,総武本,線,千葉県,千葉市,-,○,1,1,1,基,1,基,2,基,-,基,-,基,2,箇所,-,箇所,○,○,○,○,○,-,○,35.63602,140.14918,00001B000000000309C9A8267E3D7FC0
JR東日本,四街道,総武本,線,千葉県,四街道市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.66279,140.1649,00001B000000000309CB8A267F587FC0
JR東日本,物井,総武本,線,千葉県,四街道市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,-,○,○,-,○,35.68572,140.20031,00001B000000000309CD26A681D5FFC0
JR東日本,佐倉,総武本,線,千葉県,佐倉市,-,○,2,2,2,基,2,基,2,基,2,基,-,基,-,箇所,-,箇所,○,-,○,○,○,-,○,35.70974,140.22679,00001B000000000309CED72683B27FC0
JR東日本,榎戸,総武本,線,千葉県,八街市,-,-,2,2,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,-,○,○,-,○,35.68408,140.28812,00001B000000000309CD092688027FC0
JR東日本,八街,総武本,線,千葉県,八街市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.66318,140.31742,00001B000000000309CB91268A11FFC0
JR東日本,成東,総武本・東金,線,千葉県,山武市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,-,○,35.60854,140.41028,00001B000000000309C7B9A690997FC0
JR東日本,八日市場,総武本,線,千葉県,匝瑳市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.69929,140.55239,00001B000000000309CE1B269A977FC0
JR東日本,旭,総武本,線,千葉県,旭市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,1,箇所,1,箇所,○,-,×,○,○,-,○,35.72183,140.65469,00001B000000000309CFB0A6A1C87FC0
JR東日本,銚子,総武本・成田,線,千葉県,銚子市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.72933,140.82746,00001B000000000309D037A6ADEE7FC0
JR東日本,東千葉,総武本,線,千葉県,千葉市,-,○,1,1,1,基,1,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,-,○,35.61713,140.12242,00001B000000000309C854267C5BFFC0
JR東日本,東船橋,総武（各駅停車）,線,千葉県,船橋市,-,○,1,1,1,基,1,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.69983,140.00407,00001B000000000309CE24A674097FC0
JR東日本,幕張本郷,総武（各駅停車）,線,千葉県,千葉市,-,○,1,1,1,基,1,基,2,基,1,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.67291,140.04208,00001B000000000309CC402676B57FC0
JR東日本,浅草橋,総武（各駅停車）,線,東京都,台東区,-,○,2,2,3,基,3,基,-,基,-,基,3,基,-,箇所,-,箇所,○,-,○,○,○,-,○,35.69739,139.78449,00001B000000000309CDF9266498FFC0
JR東日本,両国,総武（各駅停車）,線,東京都,墨田区,-,○,2,2,1,基,1,基,4,基,1,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.69575,139.79335,00001B000000000309CDDBA665387FC0
JR東日本,南船橋,京葉・武蔵野,線,千葉県,船橋市,-,○,2,2,3,基,3,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.68167,139.9957,00001B000000000309CCDE267372FFC0
JR東日本,新習志野,京葉・武蔵野,線,千葉県,習志野市,-,○,3,3,3,基,3,基,3,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.6674,140.01298,00001B000000000309CBDD2674A9FFC0
JR東日本,海浜幕張,京葉・武蔵野,線,千葉県,千葉市,-,○,2,2,4,基,4,基,5,基,-,基,-,基,1,箇所,-,箇所,○,○,○,○,○,-,○,35.6484,140.04199,00001B000000000309CA872676B3FFC0
JR東日本,検見川浜,京葉,線,千葉県,千葉市,-,○,2,2,3,基,3,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.63717,140.05909,00001B000000000309C9BD2677E7FFC0
JR東日本,稲毛海岸,京葉,線,千葉県,千葉市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.62952,140.07385,00001B000000000309C9332678F17FC0
JR東日本,千葉みなと,京葉,線,千葉県,千葉市,-,○,2,2,2,基,2,基,2,基,-,基,-,基,1,箇所,-,箇所,○,○,○,○,○,-,○,35.60671,140.10279,00001B000000000309C798A67AFA7FC0
JR東日本,潮見,京葉・武蔵野,線,東京都,江東区,-,○,1,1,1,基,1,基,1,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.65886,139.81717,00001B000000000309CB432666E57FC0
JR東日本,新木場,京葉・武蔵野,線,東京都,江東区,-,○,1,1,1,基,1,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.64599,139.82684,00001B000000000309CA5BA667937FC0
JR東日本,葛西臨海公園,京葉・武蔵野,線,東京都,江戸川区,-,○,1,1,2,基,2,基,1,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.64417,139.86148,00001B000000000309CA3B266A02FFC0
JR東日本,舞浜,京葉・武蔵野,線,千葉県,浦安市,-,○,1,1,2,基,2,基,8,基,-,基,-,基,1,箇所,-,箇所,○,○,○,○,○,-,○,35.63616,139.88372,00001B000000000309C9AAA66B92FFC0
JR東日本,新浦安,京葉・武蔵野,線,千葉県,浦安市,-,○,2,2,2,基,2,基,4,基,-,基,-,基,1,箇所,-,箇所,○,○,○,○,○,-,○,35.64952,139.91253,00001B000000000309CA9B266D99FFC0
JR東日本,市川塩浜,京葉・武蔵野,線,千葉県,市川市,-,○,2,2,2,基,2,基,2,基,-,基,-,基,-,箇所,-,箇所,○,-,○,○,○,-,○,35.66648,139.92365,00001B000000000309CBCCA66E61FFC0
JR東日本,二俣新町,京葉,線,千葉県,市川市,-,○,1,1,1,基,1,基,1,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.69132,139.95955,00001B000000000309CD8BA670E7FFC0
JR東日本,本千葉,外房,線,千葉県,千葉市,-,○,1,1,1,基,1,基,1,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.60062,140.12142,00001B000000000309C72B267C49FFC0
JR東日本,蘇我,外房・内房,線,千葉県,千葉市,-,○,3,3,3,基,3,基,6,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.58216,140.13074,00001B000000000309C5DEA67CF17FC0
JR東日本,鎌取,外房,線,千葉県,千葉市,-,○,1,1,1,基,1,基,1,基,-,基,-,基,1,箇所,-,箇所,○,○,○,○,○,-,○,35.56265,140.17874,00001B000000000309C47FA680517FC0
JR東日本,誉田,外房,線,千葉県,千葉市,-,○,2,2,2,基,2,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.547,140.21379,00001B000000000309C3662682C87FC0
JR東日本,土気,外房,線,千葉県,千葉市,-,○,1,1,1,基,1,基,1,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.53092,140.26977,00001B000000000309C244A686B7FFC0
JR東日本,大網,外房・東金,線,千葉県,大網白里町,-,○,3,3,2,基,2,基,2,基,-,基,1,基,1,箇所,-,箇所,○,○,○,○,○,-,○,35.5225,140.31114,00001B000000000309C1AD2689A0FFC0
JR東日本,本納,外房,線,千葉県,茂原市,-,-,2,2,-,基,-,基,-,基,-,基,-,基,-,箇所,-,箇所,○,-,×,○,○,-,○,35.48216,140.30757,00001B000000000309BED6A689607FC0
JR東日本,茂原,外房,線,千葉県,茂原市,-,○,2,2,2,基,2,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.42683,140.30407,00001B000000000309BAF2A689217FC0
JR東日本,上総一ノ宮,外房,線,千葉県,一宮町,-,○,2,2,2,基,2,基,-,基,-,基,-,基,1,箇所,1,箇所,○,○,○,○,○,-,○,35.37468,140.36552,00001B000000000309B748268D737FC0
JR東日本,大原,外房,線,千葉県,いすみ市,-,○,2,2,2,基,2,基,-,基,-,基,-,基,1,箇所,1,箇所,○,-,○,○,○,-,○,35.25101,140.39103,00001B000000000309AE96268F3EFFC0
JR東日本,浜野,内房,線,千葉県,千葉市,-,○,1,1,1,基,1,基,2,基,-,基,-,基,-,箇所,-,箇所,○,○,○,○,○,-,○,35.5521,140.13218,00001B000000000309C3C1A67D0B7FC0
